Series_reference,Period,Data_value,UNITS,Subject,Group,Series_title_1,Series_title_2
ECTM.S1SH2110,2015.04,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2015.05,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2015.06,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2015.07,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2015.08,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2015.09,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2015.1,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2015.11,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2015.12,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2016.01,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2016.02,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2016.03,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2016.04,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2016.05,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2016.06,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2016.07,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2016.08,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2016.09,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2016.1,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2016.11,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2016.12,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2017.01,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2017.02,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2017.03,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2017.04,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2017.05,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2017.06,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2017.07,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2017.08,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2017.09,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2017.1,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2017.11,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2017.12,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2018.01,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2018.02,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2018.03,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2018.04,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2018.05,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
ECTM.S1SH2110,2018.06,Could not be seasonally adjusted,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Accommodation
